"Year","data","median","LB","UB"
2008,1722,1721.5,1721,1722
2009,1476,1427.46943646594,1231.23045622588,1595.81771194398
2010,1402,1376.62170251973,1232.09624363072,1507.24993505857
2011,1326,1338.34573985099,1210.69036746922,1476.71706409954
2012,1293,1314.14239114354,1195.26410606066,1470.36411216623
2013,1271,1304.23734220287,1182.59548589285,1463.39657026337
2014,1265,1303.21265743052,1179.54180090405,1455.32214068656
2015,1247,1303.74359716866,1179.99411538871,1440.6347213204
2016,1396,1306.31041608957,1182.38178524633,1434.6208090799
2017,1316,1309.32891494967,1182.06172351492,1430.50978785394
2018,1321,1312.76500848203,1163.75193719791,1433.53812755712
2019,1311,1316.84456960471,1149.83649055498,1444.54747693306
2020,1151,1315.41046205954,1141.03973542247,1458.88914079678
2021,1325,1318.53378360643,1124.06783827286,1479.27945323818
2022,1482,1319.27204707228,1117.64462289421,1501.44072771773
2023,NA,1318.43005247004,1093.26248153177,1515.99088663119
2024,NA,1315.10825459993,1079.52254530653,1532.49958370713
2025,NA,1314.90077266282,1052.2475903383,1569.70955513101
2026,NA,1311.57676545507,1036.32237828718,1590.54672940632
2027,NA,1312.23176632067,1015.91235809135,1609.55625494611
2028,NA,1311.49991877045,999.180321454092,1626.54361869111
2029,NA,1313.31396743989,980.390405610129,1660.3829392464
2030,NA,1305.8192938583,958.777448592034,1668.11509644715
