year,month,day,data,median,LB,UB
2008,1,1,242,241.5,241,242
2008,12,31,221,205.275878718467,144.493500389608,240.004574662911
2009,12,31,166,176.758072768907,141.914985483818,213.081834206554
2010,12,31,171,162.158730394186,134.49365793644,205.945857060712
2011,12,31,151,154.331927131181,128.448959115993,198.809076370433
2012,12,30,136,149.629658051791,124.212238538031,192.28982600504
2013,12,30,143,147.104106809006,119.647604478681,187.682965044598
2014,12,30,144,144.464223438037,116.00269487842,182.901757151585
2015,12,30,141,142.613872336109,110.1529332346,176.745292511329
2016,12,29,148,140.947330068189,103.913588952345,169.895587942571
2017,12,29,143,139.405495085756,97.5284156328497,166.667040231426
2018,12,29,140,138.130099037065,91.8700112354267,165.55644743868
2019,12,29,123,136.733638099989,86.3236129063939,164.005780537994
2020,12,28,142,135.585845666532,79.4469157766301,165.413986400622
2021,12,28,157,133.979210923253,75.1207947848447,165.801200523154
