year,month,day,data,median,LB,UB
2008,1,1,905,905,905,905
2008,12,31,856,772.745411276674,649.337332920543,892.099928453465
2009,12,31,828,773.062944208749,654.729914726879,893.393496581389
2010,12,31,788,769.941924142372,654.551579457078,881.733600856743
2011,12,31,674,766.558660017295,651.77762064606,877.114580616991
2012,12,30,712,764.641764122429,650.299179457999,875.220408553058
2013,12,30,750,756.723036411709,646.303684365497,868.467015819976
2014,12,30,785,751.759833398044,644.082542999841,864.0697744175
2015,12,30,722,746.755909065745,636.56857750079,860.1622832836
2016,12,29,698,738.889821398425,625.736013307636,848.208447117985
2017,12,29,761,735.188529691429,620.39327148107,847.273283421105
2018,12,29,724,728.248405491908,608.748635273202,842.738857717554
2019,12,29,NaN,722.92817512398,596.825133232153,840.408771096607
2020,12,28,NaN,716.137468152574,585.337564248838,837.316927216195
2021,12,28,NaN,712.403588761577,573.810155057987,831.281143801627
2022,12,28,NaN,706.874021379523,557.546474857199,832.483288530118
2023,12,28,NaN,699.698795623515,540.963142084075,826.90994414067
2024,12,27,NaN,696.078736377484,522.104157834751,824.269265349254
2025,12,27,NaN,688.911893076981,505.336409189639,823.223616517802
2026,12,27,NaN,684.065073604904,495.577922718614,818.091055531802
2027,12,27,NaN,677.300628721484,470.59177318088,816.988804835585
2028,12,26,NaN,674.87313035872,459.220351619927,818.152955674827
2029,12,26,NaN,669.501583388725,430.646693709363,817.797000754106
