"Year","data","median","LB","UB"
2008,526,526,526,526
2009,452,425.480156996952,356.820590783787,487.877588707706
2010,475,427.95283038826,364.979107109134,490.742270517402
2011,419,429.9968303224,368.194479228245,490.788756148812
2012,427,431.678867787728,371.780374972177,493.115633835575
2013,416,432.458551592152,373.393282519549,493.456640953104
2014,413,432.262113252792,371.008723110248,493.673452953011
2015,384,433.71344135734,373.785959214077,494.023569624022
2016,447,432.907499961604,370.736702230163,494.473037461752
2017,416,433.312807276219,371.833626167127,495.112395463448
2018,438,433.72467279784,371.501574557309,494.233888094683
2019,466,433.11018278053,371.707165126394,495.636972822333
2020,415,433.320885523048,367.776142116807,495.287252082684
2021,457,434.339215836542,364.753222019197,498.519996358573
2022,517,433.557104190014,360.851318434631,499.718376789655
2023,NA,433.990267251876,359.696887989817,497.693722956441
2024,NA,433.39955075141,353.432325609147,498.612511901955
2025,NA,433.224136754939,346.962665365245,501.781114952365
2026,NA,433.536247744928,342.182318868013,503.545256584183
2027,NA,433.118508531689,333.080640047945,501.665165256264
2028,NA,432.989719296993,323.177349332521,500.457273312778
2029,NA,433.465691716208,321.438988743779,504.005761411136
2030,NA,432.422691669527,315.061656952499,503.482625805648
