Year,data,median,LB,UB
2008,9947,9947,9947,9947
2009,9700,9418.067966,8126.383174,10683.69395
2010,9521,9495.665454,8210.791155,10702.87458
2011,9245,9548.335496,8318.39243,10749.5771
2012,9359,9586.10094,8369.622132,10774.90053
2013,9254,9608.296893,8434.085081,10781.40446
2014,9731,9626.954123,8446.986039,10782.67753
2015,9903,9644.43657,8454.133378,10857.36042
2016,10127,9639.503474,8478.087957,10829.1195
2017,9928,9659.258905,8475.408447,10841.31863
2018,9934,9665.357879,8494.921626,10851.86572
2019,9924,9665.525812,8438.173046,10854.46226
2020,8164,9678.355367,8470.447831,10836.34363
2021,10135,9665.968607,8418.771259,10892.18322
2022,11804,9661.755844,8394.076545,10873.57225
2023,NaN,9663.613012,8386.66187,10874.63063
2024,NaN,9641.430189,8322.300423,10907.34603
2025,NaN,9650.901816,8331.245753,10939.53951
2026,NaN,9650.339385,8222.644878,10946.12256
2027,NaN,9651.270398,8168.190711,10946.8677
2028,NaN,9659.252125,8147.828932,10925.42429
2029,NaN,9651.877005,8071.262619,10967.12004
2030,NaN,9638.568541,8032.914085,10979.17404
