Year,data,median,LB,UB
2008,360,360,360,360
2009,334,269.566225,128.390945,405.0197391
2010,316,295.069317,157.3220816,432.9793866
2011,311,315.2548817,181.6007825,450.7490227
2012,264,332.9886925,202.5346495,463.5061662
2013,280,350.3172812,221.4740418,480.0618506
2014,297,361.213548,233.7057069,488.9686131
2015,467,374.2569827,247.2648291,501.1992129
2016,367,385.3113697,252.6355599,515.8551038
2017,400,393.0209863,266.1428302,523.6680885
2018,467,404.2888861,271.9975495,531.9547187
2019,450,410.2749118,277.6294017,541.6570227
2020,341,417.6086333,284.4566013,551.3215325
2021,454,425.3032985,284.3497113,564.4160242
2022,449,429.0812274,286.4473539,570.05441
2023,NaN,436.3401905,289.6607484,580.8692566
2024,NaN,442.8160573,287.6658391,588.4132813
2025,NaN,450.555864,282.2910787,607.9052344
2026,NaN,454.0504925,276.5538356,611.541558
2027,NaN,457.7457703,262.095753,623.8323906
2028,NaN,464.4376621,251.9364349,631.6350653
2029,NaN,469.3902773,250.5986199,647.2515691
2030,NaN,474.5104617,229.8987378,653.5044338
