"Year","data","median","LB","UB"
2008,6334,6333.5,6333,6334
2009,6284,6138.10537114561,5614.90075145713,6769.02247643441
2010,6409,6342.53707993754,5792.15735517429,6822.02374093733
2011,6399,6610.64136434071,6124.11977896589,7047.69868492603
2012,6742,6809.36851648698,6353.03299082949,7246.550531832
2013,6731,6975.59792552819,6534.86219524308,7411.60211705725
2014,7152,7120.57929400121,6676.56594748742,7563.80957768364
2015,7408,7246.76945159723,6798.82372007252,7680.94240105332
2016,7637,7347.20040789127,6908.51769130995,7801.55941219069
2017,7498,7444.21488209488,6998.0920636275,7893.1632367739
2018,7443,7526.63723910716,7064.93789560981,7998.77010629132
2019,7493,7609.81218088205,7106.59612781165,8081.68552461303
2020,6247,7686.45511884387,7157.52787725196,8181.53607472275
2021,7793,7750.20359790164,7173.42355614907,8283.81098598898
2022,9156,7818.29084035309,7204.18126784359,8347.98705583015
2023,NA,7884.16662132806,7199.41751946167,8466.91746755243
2024,NA,7942.52089433764,7161.94189708039,8524.92671407897
2025,NA,7994.64473712807,7161.86292541715,8633.25711551814
2026,NA,8045.64878805638,7134.52062663574,8704.03941777653
2027,NA,8096.08212707021,7070.66786068099,8777.07754402539
2028,NA,8139.06463150329,6980.06868281201,8839.81818111558
2029,NA,8191.30991176644,6939.72349321106,8934.97027289465
2030,NA,8233.56282876802,6840.80774548664,9019.86509173278
