year,month,day,data,median,LB,UB
2008,1,1,5803,5803,5803,5803
2008,12,31,5820,5689.36708017238,5278.00430518809,6088.03471774902
2009,12,31,5694,5732.21936694862,5350.3721259115,6107.22213091939
2010,12,31,5696,5769.56204981977,5417.86434903875,6132.46532264645
2011,12,31,5574,5790.04726234003,5439.23426484285,6155.88811528349
2012,12,30,5598,5808.15674313169,5462.86428032357,6167.5735330334
2013,12,30,5969,5828.15485169942,5466.66451635192,6183.66227690187
2014,12,30,6113,5834.67154984226,5482.29872220193,6188.83731542724
2015,12,30,5939,5835.30169521684,5478.80054125216,6202.40433949676
2016,12,29,5905,5845.54238577597,5481.32170064856,6208.59448085549
2017,12,29,5759,5852.28856080768,5484.56152745208,6216.64829092556
2018,12,29,5798,5855.66418984525,5474.5982956698,6227.91690574617
2019,12,29,4963,5861.31372778736,5459.16985280036,6241.66209225077
2020,12,28,5559,5867.88396048484,5464.27975108466,6270.04863742855
2021,12,28,5742,5871.54860069076,5437.88751672419,6257.76097010985
