year,month,day,data,median,LB,UB
2008,1,1,5803,5802.5,5802,5803
2008,12,31,5820,5783.0212230847,5326.09237372179,6203.7467131705
2009,12,31,5694,5694.61896270193,5318.71285983425,6073.83318972387
2010,12,31,5696,5685.32466805253,5308.0652142638,6079.13686349314
2011,12,31,5574,5716.47601789638,5369.17446759608,6099.82236327199
2012,12,30,5598,5783.69033199694,5466.09317047163,6126.7555687899
2013,12,30,5969,5846.9529755979,5504.92700185422,6175.51932454035
2014,12,30,6113,5902.60456498805,5525.9226007401,6241.70252336349
2015,12,30,5939,5921.9261511977,5543.13522781873,6268.4985554829
2016,12,29,5905,5909.02230885612,5540.95308740675,6250.62801416182
2017,12,29,5759,5859.41232773518,5520.46582244519,6202.11548995253
2018,12,29,5798,5776.30257412583,5406.14521816478,6177.82072893746
2019,12,29,NaN,5683.54252229978,5195.01698552223,6196.29110126799
2020,12,28,NaN,5593.62032163745,4897.93369704706,6203.68032652729
2021,12,28,NaN,5543.94118310527,4586.07780145132,6207.72038863781
2022,12,28,NaN,5503.52013258609,4290.07729862726,6232.28365095424
2023,12,28,NaN,5465.97072232436,3941.85768216729,6222.07170909172
2024,12,27,NaN,5454.09665081083,3626.08887174662,6239.83660990437
2025,12,27,NaN,5415.87703019262,3285.09083309226,6260.58103818017
2026,12,27,NaN,5396.29633593338,2980.65866172646,6260.24705801031
2027,12,27,NaN,5346.06604964412,2688.14629581022,6281.84732522664
2028,12,26,NaN,5295.23240721401,2395.64912607593,6297.45668896804
2029,12,26,NaN,5270.07842998264,2127.63404899883,6293.67420953007
