"Year","data","median","LB","UB"
2008,851,850.5,850,851
2009,754,718.368711542938,509.329883670044,796.837174433361
2010,656,658.98209273369,498.159622403868,750.462291296375
2011,591,585.230897394818,485.140068763283,724.186040563264
2012,527,534.861915654471,463.627599239879,699.055834643431
2013,489,507.677688336837,439.3005116101,677.890990692633
2014,480,496.259245755911,418.35634532097,650.026282936167
2015,460,488.725734425132,392.335540188837,629.215325280261
2016,467,484.886377109451,373.346033265109,606.424924316949
2017,506,481.524159339984,345.748555075014,587.751822427218
2018,507,480.317800916678,323.642512454902,565.482524937697
2019,486,475.623416284954,300.703677636059,545.493229641455
2020,425,474.579768787625,276.409643372015,546.122387471589
2021,485,471.055354619118,259.341517545798,548.042724670003
2022,505,469.353209609498,235.303196618379,550.862854653751
2023,NA,464.926929053809,213.190698210457,554.227096379019
2024,NA,463.656311413142,199.601163009643,558.992409392278
2025,NA,460.233329738028,179.473787791725,562.967792147505
2026,NA,455.308933332083,155.89353201912,568.715822813038
2027,NA,455.84890302445,148.208343126817,570.601812854793
2028,NA,454.77706773436,131.890565171194,575.379668132611
2029,NA,450.491765701604,114.687873744247,577.571586166771
2030,NA,452.055118718039,105.560431829802,584.194563200266
