year,month,day,data,median,LB,UB
2008,1,1,1139,1138.5,1138,1139
2008,12,31,942,922.091009163802,732.092367929435,1011.47902683698
2009,12,31,822,807.686771159778,652.183823179245,905.185687880682
2010,12,31,638,671.823844600711,571.653789746052,814.834852662036
2011,12,31,556,556.439917252629,486.324224174254,732.268584881126
2012,12,30,465,475.615449522502,409.926238943024,654.041994551148
2013,12,30,415,420.557565453446,348.190232838255,590.192984789753
2014,12,30,365,385.728046944665,289.623645860283,530.83241024431
2015,12,30,354,362.6749929601,238.317776438054,474.100496298144
2016,12,29,340,347.191047148801,192.369944180955,435.721863633415
2017,12,29,354,335.490630532445,151.371170654507,401.974264436721
2018,12,29,359,326.754993584345,116.554636752127,390.16592195878
2019,12,29,284,317.115870926709,84.4263533210287,386.772662800784
2020,12,28,344,309.093174171459,59.855056214689,382.517740833265
2021,12,28,361,301.230448496558,32.9268187596817,378.991480082133
