year,month,day,data,median,LB,UB
2008,1,1,8142,8142,8142,8142
2008,12,31,7461,7012.07872800747,6338.54687482228,7673.38156655003
2009,12,31,6918,6782.40993269916,6156.64316842696,7380.73908257383
2010,12,31,6473,6551.85617386475,5939.6363416961,7162.56715830983
2011,12,31,5880,6289.73948676237,5711.49450745415,6888.50938031304
2012,12,30,5649,6058.40205039482,5463.80720422692,6648.2776428787
2013,12,30,5555,5820.0706358942,5206.42646515698,6402.41726022785
2014,12,30,5603,5594.36230654333,5010.92703544997,6192.66349917969
2015,12,30,5544,5355.76261483002,4772.95473166588,5953.52828090266
2016,12,29,5225,5147.07844452174,4548.18632702307,5769.38870349196
2017,12,29,5137,4936.4796163298,4302.01285666256,5537.09092341102
2018,12,29,4858,4727.66854510008,4106.09274140898,5354.24646464357
2019,12,29,3804,4537.52424225238,3877.00761477745,5164.16304300006
2020,12,28,4668,4348.67431163169,3686.13509221231,4999.02697326883
2021,12,28,4989,4173.03392639648,3469.80337686975,4819.56385322163
