year,month,day,data,median,LB,UB
2008,1,1,2358,2358,2358,2358
2008,12,31,2372,2266.48685523915,2009.92459597694,2523.6238350971
2009,12,31,2482,2449.71301383783,2209.22501573624,2696.36669948204
2010,12,31,2503,2594.90135653606,2356.83567099492,2829.79677283852
2011,12,31,2591,2702.99828595735,2466.51212504539,2939.31954349482
2012,12,30,2690,2798.08032363348,2561.92261942685,3034.77760416175
2013,12,30,2831,2876.93418411859,2643.73288108711,3110.42801870917
2014,12,30,3070,2949.71867739232,2700.31309650033,3187.62938490483
2015,12,30,3196,3010.21203797938,2772.08035809109,3241.02452000981
2016,12,29,3103,3066.93434908886,2807.81738855597,3306.78152976517
2017,12,29,3085,3118.50618308065,2868.72265435819,3364.1936607589
2018,12,29,3101,3167.39325197665,2918.11990374118,3423.21924188934
2019,12,29,2568,3209.95574139505,2934.62869100686,3474.30880461927
2020,12,28,3425,3250.10270103689,2975.08983009652,3511.35265679954
2021,12,28,3963,3291.31955221183,2992.864727315,3571.14363300859
