year,month,day,data,median,LB,UB
2008,1,1,2358,2357.5,2357,2358
2008,12,31,2372,2299.7221090144,1982.61164690053,2667.71548991849
2009,12,31,2482,2431.14843547881,2132.30026028462,2703.07923612827
2010,12,31,2503,2581.4407626766,2309.74469045443,2848.00884919614
2011,12,31,2591,2694.69237919699,2435.47526412611,2948.62999316237
2012,12,30,2690,2793.51701047807,2534.37951984062,3048.75168273561
2013,12,30,2831,2873.84912965122,2627.1711180198,3132.49831895985
2014,12,30,3070,2950.46712307555,2690.726668714,3204.81142644774
2015,12,30,3196,3010.79282474132,2751.60030783913,3276.15409794528
2016,12,29,3103,3072.4201398872,2814.10514495397,3340.14128678085
2017,12,29,3085,3126.8330366681,2850.04045944362,3396.22812740037
2018,12,29,3101,3176.7444082584,2891.0659566222,3455.99153736739
2019,12,29,2568,3221.97531177826,2933.05223420302,3520.40585589576
2020,12,28,3425,3267.21658277136,2957.83865643612,3581.83171609471
2021,12,28,3963,3306.68270324258,2981.7992064045,3638.27908315168
