year,month,day,data,median,LB,UB
2008,1,1,3676,3675.5,3675,3676
2008,12,31,3606,3531.9970056124,3124.66086050966,3938.13672427556
2009,12,31,3646,3591.83367938396,3262.19356250687,3916.82201052672
2010,12,31,3611,3651.77061364173,3333.37099395596,4001.36378918772
2011,12,31,3575,3729.25447417259,3416.59940103476,4077.31322545082
2012,12,30,3669,3820.00347710975,3511.90717287789,4150.16979582742
2013,12,30,3859,3894.9269570421,3593.79711262253,4209.81486758519
2014,12,30,4146,3975.51141350387,3673.89368646489,4278.10534774427
2015,12,30,4209,4037.23281181551,3718.12185447869,4336.82417066848
2016,12,29,4089,4096.01233604083,3759.34115464182,4402.77966419179
2017,12,29,4130,4148.84665233304,3800.5595524114,4458.35441411746
2018,12,29,4125,4176.52502833488,3834.54916861317,4513.59658050346
2019,12,29,3386,4202.77684269586,3843.92143434615,4546.24818637761
2020,12,28,4388,4225.52306170564,3842.29900154467,4585.3955983116
2021,12,28,5124,4234.32778845787,3835.97340965264,4616.15010084632
