"Year","data","median","LB","UB"
2008,385,384.5,384,385
2009,324,315.816022767235,209.983860131992,360.031269906145
2010,295,284.247895148128,202.311547780043,332.872340983734
2011,232,240.643278021599,189.129606144386,312.015870959526
2012,208,208.941478119639,169.961273243672,296.641462009768
2013,183,190.006510078209,150.78857627539,279.619038004972
2014,156,179.25347805206,140.002700277484,263.104718896963
2015,158,174.491327349324,125.496435027632,249.371062036034
2016,173,171.607122591073,111.637061184142,233.18279323834
2017,178,169.913449997851,97.6788213163458,223.465124068546
2018,187,168.77189920723,79.477059604456,212.31649473854
2019,179,168.212659669217,71.9723709485901,207.471942766003
2020,139,167.488957912638,59.9148119634101,207.635291719159
2021,169,167.148951114763,49.134477838675,209.365156634959
2022,179,165.962838690392,39.9186264943028,214.231007647008
2023,NA,165.548333231565,30.3299191647871,217.954324369914
2024,NA,163.13275912526,24.3631940241593,222.726322451467
2025,NA,163.455566207588,15.7185393464072,227.704819096107
2026,NA,160.775608860572,8.54832373446961,232.393689587522
2027,NA,159.787885568747,5.19189507304481,235.9633705422
2028,NA,158.71658005473,0,240.562040935815
2029,NA,156.997204161708,0,246.288859331574
2030,NA,156.495267290113,0,250.637230170594
