"Year","data","median","LB","UB"
2008,244,243.5,243,244
2009,195,188.473565264634,138.652771134663,226.285797208267
2010,189,182.683720829036,144.32737305475,216.019413639692
2011,189,176.434779967597,144.10050862422,213.899070009191
2012,151,173.074824881523,142.252666783365,214.938474291744
2013,159,172.471219534735,140.77702777518,214.481919266727
2014,178,174.295876096632,143.187039582211,215.963414661966
2015,175,178.201321271414,147.476096346435,217.626388340784
2016,178,183.141287543193,150.961930260391,218.16209846592
2017,194,188.12136725474,152.448856403218,219.660038605716
2018,200,193.670653313972,152.382192239387,224.686919332951
2019,205,199.056003984518,151.113504896524,233.415807543376
2020,194,204.321137008204,151.305315629129,245.158873277471
2021,230,208.855887985958,147.809894988649,257.781585740808
2022,230,213.615592159301,148.095109517907,272.98740517135
2023,NA,216.341350804785,146.30335711925,286.586999552976
2024,NA,220.084691393737,145.906439612809,305.523125966946
2025,NA,222.852389120973,141.789490913468,322.369707457205
2026,NA,226.038136264823,138.385914918295,341.129950157637
2027,NA,228.183109855774,137.988097260277,360.288489663004
2028,NA,229.823780519935,136.05488074603,378.171687015387
2029,NA,233.119253205686,129.311086235363,399.324381153311
2030,NA,234.587128451237,129.786596670951,416.609446699722
