"Year","data","median","LB","UB"
2008,2202,2202,2202,2202
2009,2141,1945.07909888045,1662.5061082865,2221.7336886521
2010,2007,1912.4015820885,1651.08963170106,2169.97800164003
2011,1804,1866.5680247258,1619.75017330903,2110.32852762429
2012,1627,1819.38721822158,1573.68077441986,2060.68208376248
2013,1640,1759.30229623037,1515.27603137618,2003.31265975184
2014,1708,1709.15030571997,1457.20265863234,1958.57790266251
2015,1617,1651.14264142043,1399.42779559507,1905.74332209233
2016,1610,1596.67496492464,1340.3664035272,1845.76931022209
2017,1524,1541.41522937413,1290.32964275078,1793.77045425917
2018,1572,1487.66342294647,1227.93929306693,1744.86575154073
2019,1509,1433.52483814649,1179.12820730963,1696.59708924084
2020,1170,1380.06226882009,1116.05925552032,1648.91991715234
2021,1495,1328.62182236777,1049.72906410674,1597.59140237042
2022,1781,1281.43893264832,999.221126527466,1569.54914104713
2023,NA,1230.52960202374,950.650204118479,1511.50010310037
2024,NA,1184.86009898882,883.932903289702,1461.21194216088
2025,NA,1140.5441589585,827.493328175054,1421.20031032092
2026,NA,1098.36472642647,789.35736829803,1381.92021012694
2027,NA,1058.12008448682,732.191897301195,1345.15082418475
2028,NA,1024.30152351348,690.449121956295,1319.34521279651
2029,NA,981.01215195564,637.532499478838,1256.18497050139
2030,NA,945.458536664822,590.229482663825,1237.03820528718
