Year,data,median,LB,UB
2008,1963,1962,1962,1962
2009,1635,1641.004614,1470.954516,1819.959499
2010,1409,1393.484161,1242.195481,1544.115482
2011,1193,1195.355559,1047.624816,1345.209652
2012,1061,1062.814731,914.1270104,1216.784038
2013,977,979.8240275,832.5617862,1126.356132
2014,950,938.1865094,797.5031232,1081.757778
2015,914,924.273398,784.7287312,1067.657429
2016,887,931.8547156,793.916342,1076.471551
2017,952,949.3289015,811.2808848,1087.97746
2018,997,975.9287987,837.6334861,1125.184447
2019,1113,1011.481501,862.8776467,1155.844872
2020,921,1046.771433,899.0669932,1195.699205
2021,1137,1090.619946,934.0329631,1245.998751
2022,1205,1131.248201,965.3719337,1292.341079
2023,NaN,1175.481829,999.0595243,1346.755654
2024,NaN,1222.787577,1026.472019,1403.038381
2025,NaN,1270.068902,1045.557539,1453.976858
2026,NaN,1313.27015,1075.850031,1508.809037
2027,NaN,1357.254355,1091.233854,1558.395629
2028,NaN,1404.207033,1109.876267,1612.209669
2029,NaN,1446.98127,1124.359565,1661.466166
2030,NaN,1487.50503,1139.256551,1710.918551
