"Year","data","median","LB","UB"
2008,9287,9287,9287,9287
2009,9322,9170.53951899382,8626.70840276855,9690.97437012936
2010,9182,9212.76926166801,8713.5075994137,9696.61671608827
2011,9174,9239.1109006253,8753.83071416683,9734.53234105576
2012,9042,9249.23010083079,8774.29383727653,9740.10950833396
2013,8997,9256.66867907156,8784.92440932606,9738.91992913632
2014,9508,9269.1203867498,8795.1218008516,9733.30627708633
2015,9609,9269.81893275512,8781.49220411941,9755.07083383181
2016,9454,9271.08570186145,8798.2317361272,9754.33610705251
2017,9330,9273.96587111221,8796.92772002739,9755.66384000086
2018,9069,9277.52734020458,8780.72224757111,9756.3692880935
2019,9061,9270.61004675182,8751.59599188168,9774.21223767228
2020,7893,9272.60780785969,8726.07857177045,9793.31833768006
2021,8734,9270.77224875871,8694.03545063583,9782.87638085015
2022,8828,9271.41081590177,8640.25408660855,9789.42160011514
2023,NA,9262.87466503978,8577.45379064835,9796.60849964718
2024,NA,9277.54574151727,8515.16565779608,9821.69965628213
2025,NA,9280.87879809831,8431.68294367183,9814.16727593128
2026,NA,9267.65411944427,8343.29288919716,9804.12641393892
2027,NA,9271.34445964201,8281.69548011949,9820.84986744278
2028,NA,9275.37773061364,8177.19322858677,9823.47120841876
2029,NA,9279.75511260477,8080.84439716818,9825.53475416037
2030,NA,9275.06815967177,8013.86085774503,9846.30729474195
