"Year","data","median","LB","UB"
2008,9287,9286.5,9286,9287
2009,9322,9246.0133555122,8561.21889418685,10009.9825407859
2010,9182,9185.33152096496,8529.89905998748,9742.60124185013
2011,9174,9221.11603128063,8622.52632634045,9779.22620717384
2012,9042,9246.55191455904,8697.01774793207,9773.47913013047
2013,8997,9261.90067319914,8699.97817327397,9826.26283379844
2014,9508,9270.24310544837,8732.65914558108,9792.33608729486
2015,9609,9269.12651985785,8717.89089318317,9798.9987354062
2016,9454,9270.19444368483,8717.69799990732,9817.60014972001
2017,9330,9268.63708774081,8723.82281470041,9852.18899463315
2018,9069,9259.07878988679,8718.25380705734,9850.86576235277
2019,9061,9258.8991996402,8702.36768100751,9852.58252714246
2020,7893,9253.47828194241,8680.18782471201,9860.40482920268
2021,8734,9244.54366381447,8622.99148558434,9913.21864387302
2022,8828,9239.88563163489,8595.40196129237,9910.23200826823
2023,NA,9229.15229432206,8537.00625119876,9926.2341447561
2024,NA,9228.68809007591,8491.94401038239,9961.90235559601
2025,NA,9214.41858596169,8363.74218464003,9965.19773201631
2026,NA,9213.84371655373,8331.72478521706,10006.7647781731
2027,NA,9205.4696606472,8252.81172887653,9990.39502970906
2028,NA,9200.16848059051,8166.32574363578,10021.7672272208
2029,NA,9194.26948531566,8073.89789503383,10043.5974335334
2030,NA,9172.64661869995,7978.97109276741,10043.2772049119
