"Year","data","median","LB","UB"
2008,2713,2713,2713,2713
2009,2624,2504.15135136452,2290.59594299373,2718.06719127682
2010,2654,2647.73918586619,2446.02643263812,2849.86310495699
2011,2653,2760.39949321772,2573.60490244808,2948.04729096304
2012,2855,2847.67548479459,2661.45165397878,3042.0584060114
2013,2741,2912.64535826994,2718.78831935681,3103.86681589877
2014,2994,2975.37134675841,2774.0214597203,3166.55994449281
2015,3021,3022.18631769978,2826.84402428295,3213.08313945022
2016,3177,3068.00622431426,2871.97970372373,3258.19914858208
2017,3087,3106.81861606581,2907.83161385291,3305.01395305301
2018,3172,3141.83251377382,2939.54096053848,3342.07702962822
2019,3197,3178.46955784469,2961.86792384376,3381.26661173673
2020,2756,3207.44844236394,2990.05058604656,3417.83507303509
2021,3282,3234.00083490337,2999.19079375765,3442.73398716739
2022,3923,3260.94861139893,3011.32493118306,3481.54433765288
2023,3937,3285.24504201599,2996.41513108383,3506.83083576884
2024,NA,3309.13165879922,3006.32962796145,3538.17149891136
2025,NA,3332.86270297475,3004.10373317384,3564.30765155103
2026,NA,3350.32052333092,2984.98052339417,3589.9565314929
2027,NA,3374.69326064172,2945.77320559463,3621.31840093013
2028,NA,3394.53448621203,2936.09299114266,3648.60754847494
2029,NA,3416.16527818867,2908.36902544935,3672.29906360638
2030,NA,3433.39766905739,2869.39973162361,3690.65257549933
