"Year","data","median","LB","UB"
2008,360,360,360,360
2009,334,252.486525594653,119.344186288808,395.208702921356
2010,316,283.021317397299,147.189918972441,423.055469007507
2011,311,308.947837050998,174.105161201109,446.130573063932
2012,264,330.987169247552,197.765502812882,464.952007604727
2013,280,349.263676943976,219.301456956269,483.108251951353
2014,297,365.306098890791,236.982514623874,497.563574658546
2015,467,383.004773160705,251.091621203639,512.784098142656
2016,367,394.122744142889,263.545112882921,528.581765639779
2017,400,405.93459457798,274.599033633398,541.213677860307
2018,467,417.674324080328,283.507118572772,555.239068232105
2019,450,431.040240956455,289.127651309191,568.24104347986
2020,341,440.141735644778,290.91687534455,582.776045051746
2021,454,450.112325811801,288.54730147643,602.895943622711
2022,449,458.322971378386,282.028717517599,617.05884951043
2023,NA,465.983345380764,272.998140800228,641.248009843205
2024,NA,477.530112880951,253.165259229609,648.004714179966
2025,NA,485.600676098894,243.485832685801,676.528039405862
2026,NA,491.174751782754,216.758313812346,689.945665037001
2027,NA,497.548656065172,195.145000528294,702.474399629229
2028,NA,505.577213878853,171.283886165716,723.467414245122
2029,NA,514.671917549409,161.353931952365,740.705040352555
2030,NA,522.456736834951,142.82094985733,754.965858586418
