"Year","data","median","LB","UB"
2008,6271,6271,6271,6271
2009,6094,5774.6626686803,5421.39916599488,6107.08106571111
2010,5875,5788.52244833741,5466.19963576302,6111.26486657997
2011,5634,5807.08183397925,5488.33973519248,6131.05656939112
2012,5784,5819.8881669027,5503.22958207532,6143.99671438031
2013,5585,5818.58844392626,5501.27577689845,6136.74532538203
2014,5872,5823.11843297202,5514.08059363108,6121.89424408701
2015,5757,5824.91260649822,5526.5633815781,6135.78383570061
2016,5918,5825.17980363096,5515.08229844745,6136.71666193883
2017,5839,5823.52872378504,5516.84998958163,6143.56049970777
2018,5804,5821.18465562789,5506.85600327367,6130.26261359525
2019,5799,5820.98948019873,5488.7920533391,6157.1273637901
2020,4778,5815.58459324198,5472.14672940984,6157.21551802638
2021,5747,5819.53706513511,5457.41392144273,6156.94560208955
2022,6680,5820.56983530154,5414.44663259779,6157.77068730461
2023,NA,5818.880566635,5377.79776591332,6162.74553925277
2024,NA,5821.50370264024,5330.49443952827,6173.84259496208
2025,NA,5818.32738875718,5266.96826016928,6167.23644123402
2026,NA,5824.72344220687,5192.8354049726,6171.68862143719
2027,NA,5818.58144577863,5151.22512457236,6192.84061142257
2028,NA,5815.2810194607,5076.27531954343,6193.49782948053
2029,NA,5819.54304167774,5004.63656739791,6190.50272948552
2030,NA,5824.84341874379,4962.30472536264,6188.14862502839
