year,month,day,data,median,LB,UB
2008,1,1,1963,1962.5,1962,1963
2008,12,31,1635,1579.63348433691,1028.1132396321,1737.21273898488
2009,12,31,1409,1398.60382300425,1006.75901066889,1634.71771581872
2010,12,31,1193,1216.60765389985,967.86620637256,1565.42704392603
2011,12,31,1061,1082.06995537497,918.101890558933,1512.09354293607
2012,12,30,977,995.007139158201,842.010124207318,1443.91609413931
2013,12,30,950,949.547194835153,799.961947118298,1379.19880425345
2014,12,30,914,936.674517634892,723.660749778629,1324.71462093563
2015,12,30,887,940.21722753698,667.167582753545,1286.85996473215
2016,12,29,952,962.796858220812,609.184218432795,1227.2432104404
2017,12,29,997,988.046275837211,554.169678985994,1177.98585455374
2018,12,29,1113,1024.77398063967,496.390583600373,1166.97152904586
2019,12,29,921,1059.30402512921,445.812235366078,1202.83361392643
2020,12,28,1137,1097.92702380922,391.997212034551,1265.62166773132
2021,12,28,1205,1122.82291920453,357.49204914605,1333.00215101942
