"Year","data","median","LB","UB"
2008,7616,7616,7616,7616
2009,7132,6932.0243440111,6588.74804613492,7273.71720125027
2010,6879,6801.39106351238,6487.57722230794,7122.85676564652
2011,6588,6657.20459956341,6353.64616899171,6984.33630100174
2012,6462,6523.31553183996,6211.33946981867,6827.52806254832
2013,6034,6377.64657963264,6069.48914213913,6674.17653283246
2014,6203,6231.63705124891,5920.39622482084,6542.754901528
2015,6064,6085.45252910074,5770.58530252194,6386.49204250301
2016,6069,5951.20803691313,5636.76509404251,6266.05929428341
2017,5905,5808.44981651886,5489.63979992282,6130.9203592341
2018,5683,5677.63578025707,5347.82929537568,6001.48395488665
2019,5538,5540.53735016721,5204.20928054831,5876.85518467334
2020,4672,5410.58076463474,5049.83956414548,5747.24053155574
2021,5221,5281.06450985423,4912.11216419086,5613.42715133834
2022,5145,5153.55903566896,4788.36318685556,5505.59999477909
2023,NA,5038.13559207736,4638.92869511958,5387.86701917956
2024,NA,4919.60842281346,4490.28746690853,5265.26152895286
2025,NA,4807.3642224791,4364.47468802997,5153.6407915204
2026,NA,4693.32123287647,4246.47597958267,5055.53368755216
2027,NA,4576.34805877476,4110.43427333772,4938.46971188533
2028,NA,4475.65569127045,3986.90820618584,4838.43398725002
2029,NA,4366.30123699014,3846.53605152173,4728.7662271563
2030,NA,4274.02226963242,3755.67909516722,4635.99552578766
