"Year","data","median","LB","UB"
2008,13791,13790.5,13790,13791
2009,12551,12148.2588850166,10579.3475243262,13157.8629597128
2010,11750,11581.1503594754,10454.0904220582,12473.294496397
2011,10888,11008.7433797136,10102.8180240796,12117.8980329054
2012,10154,10503.4855117244,9651.59182775163,11746.8791817073
2013,9627,10051.8977215709,9227.37837028097,11307.0464436952
2014,9587,9663.21597895226,8827.09056748826,10923.1928783665
2015,9370,9332.97373821913,8487.55440633068,10511.8149217377
2016,9482,9046.34022142049,8163.72308911321,10103.3785300917
2017,8879,8798.88493851978,7702.22317022268,9730.2136678113
2018,8643,8553.98090268951,7353.14111298453,9446.0974053249
2019,8272,8333.80071124545,6960.63961148156,9236.42109618778
2020,6483,8135.98697027295,6593.12142901669,9155.16634354605
2021,7851,7951.71398125656,6177.72115468217,9128.44579418811
2022,8380,7789.49278586511,5838.98162382968,9101.39626288865
2023,NA,7593.23387230131,5513.54304625512,9115.25915457323
2024,NA,7366.88599578952,5149.96124533819,9116.07270905873
2025,NA,7229.31077866693,4870.81261880677,9146.59411833111
2026,NA,7039.31075585538,4554.92625787813,9171.41984235117
2027,NA,6863.59738170559,4272.36777800355,9156.76688225423
2028,NA,6709.26558183111,3976.24945080691,9203.9114248087
2029,NA,6527.74214056266,3781.33508553857,9205.564306882
2030,NA,6288.0057931074,3475.86785692145,9237.89801286477
