"Year","data","median","LB","UB"
2008,2055,2054.5,2054,2055
2009,1729,1699.12582885241,1293.84987489937,1858.48224050997
2010,1509,1474.01344896237,1179.29639177388,1696.02121563282
2011,1196,1246.00871619626,1054.08851689252,1545.61678074063
2012,1071,1062.52305566128,922.794743688777,1404.80160119414
2013,894,929.246663360929,792.671685396881,1280.55459319142
2014,810,836.846874403632,701.032922107686,1158.89484534025
2015,727,774.315460322676,592.007851381656,1057.37364915761
2016,696,733.955716875338,501.764530429738,983.72646007985
2017,720,703.195384462529,423.274836683979,894.429877054349
2018,739,682.592552069744,349.117350929302,816.288691248204
2019,735,668.043968091466,280.520204922835,798.099895828497
2020,561,657.062556277599,211.591438352048,790.586588170718
2021,677,644.249711481984,167.10417249154,789.356687943601
2022,705,634.453030310173,123.060643071804,797.179169796303
2023,NA,622.710886473757,86.8166569105798,798.725678024238
2024,NA,611.968481808453,37.3309787216638,798.340352765668
2025,NA,594.530649559148,17.1308496379556,796.74256231618
2026,NA,587.856167906166,0,792.859225469068
2027,NA,576.245039214015,0,789.88073440953
2028,NA,570.306645302291,0,778.021797816066
2029,NA,547.524309167155,0,768.737205544191
2030,NA,528.837103765095,0,761.672411560536
