Year,data,median,LB,UB
2008,2055,2054.5,2054,2055
2009,1729,1664.715598,1257.76801,1873.611197
2010,1509,1475.820694,1152.794226,1687.589231
2011,1196,1255.614622,1034.443433,1553.757499
2012,1071,1077.638592,896.4534097,1431.068407
2013,894,943.7237159,767.3185144,1310.59259
2014,810,848.2038705,674.8556807,1203.947251
2015,727,781.5180731,603.4106592,1117.035684
2016,696,734.1043801,533.6668371,1031.384106
2017,720,696.3110141,454.5189107,951.8487956
2018,739,669.2438828,378.4970003,880.8210116
2019,735,645.1186136,324.1944127,827.3239464
2020,561,627.2942596,265.0255372,800.335695
2021,677,610.0516437,215.1138937,792.4348588
2022,705,597.0572582,148.8798213,787.9680169
2023,NaN,581.9207886,129.4308744,786.7790796
2024,NaN,571.6203453,78.75175802,793.6322384
2025,NaN,557.484011,57.07717784,795.4958101
2026,NaN,552.3347292,22.1747726,801.2909983
2027,NaN,544.2392198,0,803.8177935
2028,NaN,536.4786974,0,805.7348971
2029,NaN,534.6139639,0,817.310587
2030,NaN,515.2548193,0,818.7829609
