year,month,day,data,median,LB,UB
2008,1,1,1963,1962.5,1962,1963
2008,12,31,1635,1579.02345038609,1028.60512965878,1736.01954187397
2009,12,31,1409,1398.15507373586,1008.33021181383,1643.52840781663
2010,12,31,1193,1216.27465507368,957.186085708754,1580.92252568436
2011,12,31,1061,1078.90964397718,897.407536708785,1512.45363889553
2012,12,30,977,995.104661505089,849.75462053241,1448.80679009791
2013,12,30,950,949.497087427496,789.396411313565,1393.96967518279
2014,12,30,914,933.030466187027,717.326052666452,1335.5190111056
2015,12,30,887,943.038653639273,686.889886615348,1279.01343440456
2016,12,29,952,962.587448444258,608.848149591038,1223.66084599186
2017,12,29,997,990.610555088752,558.824445530513,1186.54436206157
2018,12,29,1113,1023.53734310307,501.026889287902,1161.53139698089
2019,12,29,NaN,1057.60214816877,455.765512012944,1205.5972306434
2020,12,28,NaN,1090.28756193158,401.557985937748,1270.17012458622
2021,12,28,NaN,1119.52087654285,369.157869158798,1334.7303786993
2022,12,28,NaN,1145.3062097424,309.814973664256,1405.4976111783
2023,12,28,NaN,1145.54608967725,274.439248812864,1481.52143649861
2024,12,27,NaN,1163.69206418107,250.913605535472,1553.93470356416
2025,12,27,NaN,1183.33843961306,205.045767346339,1629.16697498943
2026,12,27,NaN,1184.20381728927,160.762962115304,1699.00387352959
2027,12,27,NaN,1197.43012243371,133.878522463167,1778.23237539791
2028,12,26,NaN,1207.27894198391,116.707799309538,1855.72782311033
2029,12,26,NaN,1206.75278614819,95.2244544568052,1932.43245298688
