year,month,day,data,median,LB,UB
2008,1,1,242,241.5,241,242
2008,12,31,221,206.017875757559,145.876543839251,239.165253136392
2009,12,31,166,176.730261669312,141.929372554222,212.129393771641
2010,12,31,171,162.170018294807,134.848702923855,204.259910166918
2011,12,31,151,154.200747915842,127.723706087737,199.627694122938
2012,12,30,136,149.77361314979,123.7717691166,192.202070277941
2013,12,30,143,146.793202968591,119.666365422144,186.544995618973
2014,12,30,144,144.537716221011,115.989147056179,180.737742934402
2015,12,30,141,142.548739455738,109.769879706651,174.92958311662
2016,12,29,148,140.876576635751,103.686210483579,170.923665277786
2017,12,29,143,139.6083463359,98.172326007135,167.982612047328
2018,12,29,140,138.226112453207,91.8522338981298,164.742793491563
2019,12,29,NaN,136.613643972234,84.7069006448752,164.616567248305
2020,12,28,NaN,135.3289250924,81.1737821028768,164.663556409796
2021,12,28,NaN,134.279014432035,72.9023897558364,165.625764824539
2022,12,28,NaN,132.528900003307,68.8177508188939,166.595898010698
2023,12,28,NaN,131.184792364989,61.1481418667357,167.64517498071
2024,12,27,NaN,130.196789068578,58.0007108317143,168.345773584353
2025,12,27,NaN,129.473338641831,53.1973234441463,169.949539574059
2026,12,27,NaN,127.229899361587,47.469099487763,172.079036726576
2027,12,27,NaN,126.129369907765,42.6718606216372,172.836750461646
2028,12,26,NaN,125.970339492937,38.9052990279517,173.926399355083
2029,12,26,NaN,124.367550997136,36.8585192384316,176.096781683475
