year,month,day,data,median,LB,UB
2008,1,1,856,856,856,856
2008,12,31,758,672.371428560117,569.101433614454,771.940493155776
2009,12,31,658,678.739567417679,579.348244424176,769.583728429831
2010,12,31,662,679.567305931997,584.603305470064,773.794595136338
2011,12,31,645,680.328899827889,584.536190166279,772.879179684176
2012,12,30,637,680.173162922005,588.62774133125,773.366010801295
2013,12,30,637,681.119014955575,591.685944983938,775.449630176296
2014,12,30,678,682.849291557628,587.724655413534,772.685310563292
2015,12,30,734,681.450741518308,590.07865155718,772.051774472054
2016,12,29,709,681.775296181897,586.702988500012,772.776209301394
2017,12,29,705,682.352531820749,587.676091003785,776.371827369651
2018,12,29,679,680.884841496658,585.463086649131,774.883161475435
2019,12,29,NaN,680.712320679111,580.87367466629,777.870957256829
2020,12,28,NaN,679.677428470253,571.564685553974,776.854779049605
2021,12,28,NaN,679.421346254494,564.728079372472,777.550202448032
2022,12,28,NaN,678.426222244398,559.119485644249,781.066429551747
2023,12,28,NaN,677.670362258627,546.4347136807,778.370049261282
2024,12,27,NaN,677.460624944011,539.314617029165,783.507018044542
2025,12,27,NaN,678.093302256197,525.614449066118,780.488360200142
2026,12,27,NaN,676.476530940209,502.559994883688,783.477826414574
2027,12,27,NaN,677.452050756572,493.721585446511,785.399061151367
2028,12,26,NaN,678.055662846508,476.095417011703,783.238338419194
2029,12,26,NaN,678.027635618996,469.532909115074,784.882268252783
