year,month,day,data,median,LB,UB
2008,1,1,2358,2357.5,2357,2358
2008,12,31,2372,2298.20561239859,1994.48179192372,2657.49976186064
2009,12,31,2482,2428.86093295621,2143.46771711588,2700.72492551034
2010,12,31,2503,2579.14882567853,2299.00239099659,2846.75700305381
2011,12,31,2591,2692.58868151995,2437.68702267044,2950.53769030467
2012,12,30,2690,2792.3029275275,2529.50167545523,3053.43629564771
2013,12,30,2831,2874.85106053625,2620.67371774569,3129.84061158365
2014,12,30,3070,2944.52908252883,2698.46828982432,3207.14904896908
2015,12,30,3196,3013.60918176171,2759.05935551828,3273.10987991499
2016,12,29,3103,3074.46241001918,2804.2816122712,3341.18266431185
2017,12,29,3085,3129.75798951643,2860.11902843116,3404.79970718049
2018,12,29,3101,3175.53882255493,2896.99233592955,3459.48636823638
2019,12,29,NaN,3223.47938290346,2920.59532862226,3517.16116474094
2020,12,28,NaN,3269.37876941353,2952.86681758597,3574.18069553548
2021,12,28,NaN,3302.50124190895,2977.27355695233,3641.51322752544
2022,12,28,NaN,3342.94771213322,2990.06244681569,3701.84091464114
2023,12,28,NaN,3378.10298154414,2989.1944635022,3785.70826486276
2024,12,27,NaN,3416.81961830092,2997.86130189084,3828.74061477036
2025,12,27,NaN,3451.03294915542,2980.39217651612,3906.82662681857
2026,12,27,NaN,3484.02575467155,2964.02939165966,3977.62813906221
2027,12,27,NaN,3511.623344843,2928.26633047038,4060.44332179129
2028,12,26,NaN,3545.23266638645,2918.9001614438,4137.36659034819
2029,12,26,NaN,3567.81701057844,2876.98717592381,4259.96784309921
