"Year","data","median","LB","UB"
2008,553,553,553,553
2009,540,493.296030379049,418.098468285477,566.52400742478
2010,501,485.796464805795,415.772896898282,557.686166944544
2011,446,477.955243062345,408.785973679046,545.540644588887
2012,444,469.660339576086,400.803622915552,537.555339309787
2013,434,459.773419300579,394.34475029709,526.11825159897
2014,478,451.566060016026,385.794480684036,519.588500829617
2015,398,441.658125995641,372.099292566922,509.148249509107
2016,429,431.669794647687,363.50957245972,500.269833651853
2017,429,424.257053536256,352.659200641903,491.568676787834
2018,424,413.159445272252,342.542247414078,485.624883652132
2019,442,403.921637453854,332.426052897438,478.325665960584
2020,320,396.765523596641,324.524535145068,468.030709305153
2021,452,386.721035691998,308.786396960008,464.070775556512
2022,524,379.403939363224,297.7128843706,459.041115661087
2023,NA,369.267053723115,286.979615270541,451.798920596711
2024,NA,361.466391810941,273.635026572922,447.557619633863
2025,NA,353.674516685907,263.77038517227,441.264141068207
2026,NA,346.470136052222,252.923859589125,433.280043721506
2027,NA,339.239265441629,244.036487292312,426.208083518869
2028,NA,331.637816993874,232.973789896961,425.090948336511
2029,NA,323.780566856377,218.804259609305,418.247779837297
2030,NA,317.310567354265,212.313868368265,412.692743838516
