"Year","data","median","LB","UB"
2008,1253,1253,1253,1253
2009,1161,1049.96871662618,922.722213432279,1170.01188421063
2010,1090,1043.81101292986,924.043080182452,1164.36995860054
2011,1027,1042.14273670242,922.611504891278,1158.83532483643
2012,1008,1035.02374058319,920.873632756782,1152.5962597422
2013,975,1030.07101839896,915.232053834364,1142.99511419108
2014,947,1023.89140800238,912.491764932092,1140.06530643019
2015,1002,1015.61111015107,899.183810857221,1132.98076640765
2016,1054,1007.59247883564,890.212899982563,1124.05927059412
2017,987,1002.79858792613,886.66422672694,1118.03473394399
2018,1015,994.482405430971,874.132332145991,1115.52671643402
2019,969,987.224499295622,861.601007792633,1106.04291720578
2020,739,977.776200875701,850.944153402409,1100.74627679611
2021,851,971.373406379253,832.595852469332,1096.83041190907
2022,934,964.556394103453,815.635435267371,1095.19965041726
2023,NA,956.497589008322,796.909132502909,1087.46255838212
2024,NA,949.969450154993,781.619329949134,1089.27260823819
2025,NA,943.536389841726,761.852044120096,1085.65144807657
2026,NA,936.261440975517,739.173746961405,1087.64474379326
2027,NA,927.771734310663,718.567700016964,1082.13386630058
2028,NA,921.161930509431,693.817166086402,1077.30974373686
2029,NA,915.127789936618,680.61646684146,1079.90410717014
2030,NA,909.106489209648,658.237232232703,1072.6930468827
