"Year","data","median","LB","UB"
2008,1253,1252.5,1252,1253
2009,1161,1112.49120557252,941.259994589177,1261.65234059971
2010,1090,1060.90140271519,941.109726567539,1167.72157145446
2011,1027,1033.33607176116,930.399232265301,1143.3142928607
2012,1008,1018.40899459097,921.148342774678,1136.42848762193
2013,975,1009.94337478629,911.623739738684,1128.45947087101
2014,947,1004.2871158763,905.658014327782,1121.4892326674
2015,1002,1002.17661856544,908.023844633173,1110.53289902223
2016,1054,1000.57115544466,903.251602118115,1112.09005705342
2017,987,998.68265688945,898.946873165332,1105.64142866445
2018,1015,997.672298457621,889.148264704705,1100.96764466882
2019,969,996.259839709183,881.294357955339,1101.79160625714
2020,739,994.523708246006,869.680855463612,1101.50512788521
2021,851,993.392753640335,859.277504054288,1105.87330397118
2022,934,990.20227895155,842.78842427275,1114.31610223018
2023,NA,989.761021081272,826.857813787466,1121.29400777892
2024,NA,987.957639321093,810.714101004819,1126.03846164195
2025,NA,985.513016567322,794.737804679528,1139.40884168999
2026,NA,982.563953556793,769.543408446545,1141.99275533327
2027,NA,981.710529840565,760.457279685568,1153.76768187132
2028,NA,979.234727504878,732.104882703898,1165.5492170928
2029,NA,976.676805791941,717.272581576298,1169.45039681146
2030,NA,972.967510202752,696.447204724452,1171.82713119887
