"Year","data","median","LB","UB"
2008,4210,4209,4209,4209
2009,3620,3586.78361319221,3404.83403004213,3783.45560051089
2010,3212,3261.90604197898,3087.60868805893,3432.32139136215
2011,2758,2749.28567942434,2590.56178804577,2916.67066297848
2012,2468,2411.66993035254,2258.83188234071,2570.41154431051
2013,2275,2260.29226525838,2111.84862640217,2410.65713327972
2014,2200,2225.13056492339,2077.5371860817,2373.58144994352
2015,2293,2251.58008343133,2103.13081066195,2401.1902182338
2016,2201,2308.97801331948,2162.59213027143,2457.33337890893
2017,2374,2379.24382707153,2226.14208310291,2530.46680886705
2018,2506,2453.09642945911,2295.29946027728,2610.43540753977
2019,2561,2529.78922500657,2363.98247977181,2688.95831040908
2020,2078,2602.39342689553,2429.0228638382,2778.58266741602
2021,2537,2677.40631774852,2482.13878142261,2872.62098059736
2022,2621,2744.73987561756,2540.64143557597,2956.55946269896
2023,NA,2809.87669427812,2587.121154782,3045.78087154609
2024,NA,2873.48296501768,2638.22681635237,3130.46840643957
2025,NA,2935.12443696477,2687.19970597215,3213.12198050632
2026,NA,2994.83427174446,2732.89434465525,3293.90135369632
2027,NA,3051.35715691823,2771.95725134794,3387.69427523109
2028,NA,3109.18093119396,2823.72446115754,3474.53587341291
2029,NA,3163.38193652568,2850.68580574877,3556.38968692684
2030,NA,3215.29695072018,2892.97392295276,3631.27262317048
