Year,data,median,LB,UB
2008,1253,1252.5,1252,1253
2009,1161,1095.457702,888.4618497,1297.553764
2010,1090,1085.417049,895.7187838,1270.620812
2011,1027,1069.349909,892.3561771,1246.767153
2012,1008,1050.960494,878.5893257,1226.755099
2013,975,1030.373267,862.2605538,1212.122726
2014,947,1011.059905,843.7772965,1184.259161
2015,1002,990.8013459,817.372244,1155.218188
2016,1054,969.1914409,795.337324,1144.892138
2017,987,947.0196398,773.9719531,1118.940068
2018,1015,923.9967495,755.7590598,1092.886741
2019,969,907.075762,735.4972418,1085.318025
2020,739,885.9521351,703.0505695,1070.456909
2021,851,867.0451493,680.3628299,1052.153966
2022,934,847.2318787,656.5867219,1043.414514
2023,NaN,826.1347485,632.5707024,1034.169837
2024,NaN,805.644323,601.7381115,1024.75376
2025,NaN,788.8768918,580.3837452,1021.692736
2026,NaN,770.9625158,549.0424662,1013.248002
2027,NaN,752.6769585,522.9163242,1010.48821
2028,NaN,734.191027,503.2916759,1007.59215
2029,NaN,717.9186878,482.9587112,996.0225242
2030,NaN,702.5864443,460.5354845,1006.593375
